param,value,score,win,w1,w2,w3,w4,w5,w6,w7,w8,GAP
w6,66.4,562.0,True,1.0,0.1,0.5,1.0,2.0,66.4,2.0,0.0,2
w6,66.5,542.0,True,1.0,0.1,0.5,1.0,2.0,66.5,2.0,0.0,2
w6,66.60000000000001,551.0,True,1.0,0.1,0.5,1.0,2.0,66.60000000000001,2.0,0.0,2
w6,66.7,513.0,True,1.0,0.1,0.5,1.0,2.0,66.7,2.0,0.0,2
w6,66.8,546.0,True,1.0,0.1,0.5,1.0,2.0,66.8,2.0,0.0,2
w6,66.9,531.0,True,1.0,0.1,0.5,1.0,2.0,66.9,2.0,0.0,2
w6,67.0,564.0,True,1.0,0.1,0.5,1.0,2.0,67.0,2.0,0.0,2
w6,67.10000000000001,562.0,True,1.0,0.1,0.5,1.0,2.0,67.10000000000001,2.0,0.0,2
w6,67.2,564.0,True,1.0,0.1,0.5,1.0,2.0,67.2,2.0,0.0,2
w6,67.3,552.0,True,1.0,0.1,0.5,1.0,2.0,67.3,2.0,0.0,2
w6,67.4,-508.0,False,1.0,0.1,0.5,1.0,2.0,67.4,2.0,0.0,2
w6,67.5,556.0,True,1.0,0.1,0.5,1.0,2.0,67.5,2.0,0.0,2
w6,67.60000000000001,525.0,True,1.0,0.1,0.5,1.0,2.0,67.60000000000001,2.0,0.0,2
w6,67.7,-482.0,False,1.0,0.1,0.5,1.0,2.0,67.7,2.0,0.0,2
w6,67.8,549.0,True,1.0,0.1,0.5,1.0,2.0,67.8,2.0,0.0,2
w6,67.9,564.0,True,1.0,0.1,0.5,1.0,2.0,67.9,2.0,0.0,2
w6,68.0,560.0,True,1.0,0.1,0.5,1.0,2.0,68.0,2.0,0.0,2
w6,68.10000000000001,561.0,True,1.0,0.1,0.5,1.0,2.0,68.10000000000001,2.0,0.0,2
w6,68.2,561.0,True,1.0,0.1,0.5,1.0,2.0,68.2,2.0,0.0,2
w6,68.3,503.0,True,1.0,0.1,0.5,1.0,2.0,68.3,2.0,0.0,2
w6,68.4,555.0,True,1.0,0.1,0.5,1.0,2.0,68.4,2.0,0.0,2
w6,68.5,527.0,True,1.0,0.1,0.5,1.0,2.0,68.5,2.0,0.0,2
w6,68.60000000000001,500.0,True,1.0,0.1,0.5,1.0,2.0,68.60000000000001,2.0,0.0,2
w6,68.7,491.0,True,1.0,0.1,0.5,1.0,2.0,68.7,2.0,0.0,2
w6,68.8,562.0,True,1.0,0.1,0.5,1.0,2.0,68.8,2.0,0.0,2
w6,68.9,447.0,True,1.0,0.1,0.5,1.0,2.0,68.9,2.0,0.0,2
w6,69.0,503.0,True,1.0,0.1,0.5,1.0,2.0,69.0,2.0,0.0,2
w6,69.10000000000001,395.0,True,1.0,0.1,0.5,1.0,2.0,69.10000000000001,2.0,0.0,2
w6,69.2,564.0,True,1.0,0.1,0.5,1.0,2.0,69.2,2.0,0.0,2
w6,69.3,562.0,True,1.0,0.1,0.5,1.0,2.0,69.3,2.0,0.0,2
w6,69.4,403.0,True,1.0,0.1,0.5,1.0,2.0,69.4,2.0,0.0,2
w6,69.5,531.0,True,1.0,0.1,0.5,1.0,2.0,69.5,2.0,0.0,2
w6,69.60000000000001,552.0,True,1.0,0.1,0.5,1.0,2.0,69.60000000000001,2.0,0.0,2
w6,69.7,509.0,True,1.0,0.1,0.5,1.0,2.0,69.7,2.0,0.0,2
w6,69.8,509.0,True,1.0,0.1,0.5,1.0,2.0,69.8,2.0,0.0,2
w6,69.9,564.0,True,1.0,0.1,0.5,1.0,2.0,69.9,2.0,0.0,2
w6,70.0,555.0,True,1.0,0.1,0.5,1.0,2.0,70.0,2.0,0.0,2
w6,70.10000000000001,556.0,True,1.0,0.1,0.5,1.0,2.0,70.10000000000001,2.0,0.0,2
w6,70.2,523.0,True,1.0,0.1,0.5,1.0,2.0,70.2,2.0,0.0,2
w6,70.3,529.0,True,1.0,0.1,0.5,1.0,2.0,70.3,2.0,0.0,2
w6,70.4,545.0,True,1.0,0.1,0.5,1.0,2.0,70.4,2.0,0.0,2
w6,70.5,556.0,True,1.0,0.1,0.5,1.0,2.0,70.5,2.0,0.0,2
w6,70.60000000000001,524.0,True,1.0,0.1,0.5,1.0,2.0,70.60000000000001,2.0,0.0,2
w6,70.7,461.0,True,1.0,0.1,0.5,1.0,2.0,70.7,2.0,0.0,2
w6,70.8,554.0,True,1.0,0.1,0.5,1.0,2.0,70.8,2.0,0.0,2
w6,70.9,509.0,True,1.0,0.1,0.5,1.0,2.0,70.9,2.0,0.0,2
w6,71.0,564.0,True,1.0,0.1,0.5,1.0,2.0,71.0,2.0,0.0,2
w6,71.10000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,71.10000000000001,2.0,0.0,2
w6,71.2,540.0,True,1.0,0.1,0.5,1.0,2.0,71.2,2.0,0.0,2
w6,71.3,564.0,True,1.0,0.1,0.5,1.0,2.0,71.3,2.0,0.0,2
w6,71.4,487.0,True,1.0,0.1,0.5,1.0,2.0,71.4,2.0,0.0,2
w6,71.5,399.0,True,1.0,0.1,0.5,1.0,2.0,71.5,2.0,0.0,2
w6,71.60000000000001,-498.0,False,1.0,0.1,0.5,1.0,2.0,71.60000000000001,2.0,0.0,2
w6,71.7,551.0,True,1.0,0.1,0.5,1.0,2.0,71.7,2.0,0.0,2
w6,71.8,449.0,True,1.0,0.1,0.5,1.0,2.0,71.8,2.0,0.0,2
w6,71.9,443.0,True,1.0,0.1,0.5,1.0,2.0,71.9,2.0,0.0,2
w6,72.0,-464.0,False,1.0,0.1,0.5,1.0,2.0,72.0,2.0,0.0,2
w6,72.10000000000001,561.0,True,1.0,0.1,0.5,1.0,2.0,72.10000000000001,2.0,0.0,2
w6,72.2,539.0,True,1.0,0.1,0.5,1.0,2.0,72.2,2.0,0.0,2
w6,72.3,556.0,True,1.0,0.1,0.5,1.0,2.0,72.3,2.0,0.0,2
w6,72.4,564.0,True,1.0,0.1,0.5,1.0,2.0,72.4,2.0,0.0,2
w6,72.5,439.0,True,1.0,0.1,0.5,1.0,2.0,72.5,2.0,0.0,2
w6,72.60000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,72.60000000000001,2.0,0.0,2
w6,72.7,491.0,True,1.0,0.1,0.5,1.0,2.0,72.7,2.0,0.0,2
w6,72.8,551.0,True,1.0,0.1,0.5,1.0,2.0,72.8,2.0,0.0,2
w6,72.9,499.0,True,1.0,0.1,0.5,1.0,2.0,72.9,2.0,0.0,2
w6,73.0,-532.0,False,1.0,0.1,0.5,1.0,2.0,73.0,2.0,0.0,2
w6,73.10000000000001,503.0,True,1.0,0.1,0.5,1.0,2.0,73.10000000000001,2.0,0.0,2
w6,73.2,562.0,True,1.0,0.1,0.5,1.0,2.0,73.2,2.0,0.0,2
w6,73.3,560.0,True,1.0,0.1,0.5,1.0,2.0,73.3,2.0,0.0,2
w6,73.4,401.0,True,1.0,0.1,0.5,1.0,2.0,73.4,2.0,0.0,2
w6,73.5,564.0,True,1.0,0.1,0.5,1.0,2.0,73.5,2.0,0.0,2
w6,73.60000000000001,545.0,True,1.0,0.1,0.5,1.0,2.0,73.60000000000001,2.0,0.0,2
w6,73.7,507.0,True,1.0,0.1,0.5,1.0,2.0,73.7,2.0,0.0,2
w6,73.8,560.0,True,1.0,0.1,0.5,1.0,2.0,73.8,2.0,0.0,2
w6,73.9,546.0,True,1.0,0.1,0.5,1.0,2.0,73.9,2.0,0.0,2
w6,74.0,523.0,True,1.0,0.1,0.5,1.0,2.0,74.0,2.0,0.0,2
w6,74.10000000000001,536.0,True,1.0,0.1,0.5,1.0,2.0,74.10000000000001,2.0,0.0,2
w6,74.2,517.0,True,1.0,0.1,0.5,1.0,2.0,74.2,2.0,0.0,2
w6,74.3,542.0,True,1.0,0.1,0.5,1.0,2.0,74.3,2.0,0.0,2
w6,74.4,547.0,True,1.0,0.1,0.5,1.0,2.0,74.4,2.0,0.0,2
w6,74.5,556.0,True,1.0,0.1,0.5,1.0,2.0,74.5,2.0,0.0,2
w6,74.60000000000001,544.0,True,1.0,0.1,0.5,1.0,2.0,74.60000000000001,2.0,0.0,2
w6,74.7,-592.0,False,1.0,0.1,0.5,1.0,2.0,74.7,2.0,0.0,2
w6,74.8,-464.0,False,1.0,0.1,0.5,1.0,2.0,74.8,2.0,0.0,2
w6,74.9,-458.0,False,1.0,0.1,0.5,1.0,2.0,74.9,2.0,0.0,2
w6,75.0,-486.0,False,1.0,0.1,0.5,1.0,2.0,75.0,2.0,0.0,2
w6,75.10000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,75.10000000000001,2.0,0.0,2
w6,75.2,548.0,True,1.0,0.1,0.5,1.0,2.0,75.2,2.0,0.0,2
w6,75.3,559.0,True,1.0,0.1,0.5,1.0,2.0,75.3,2.0,0.0,2
w6,75.4,397.0,True,1.0,0.1,0.5,1.0,2.0,75.4,2.0,0.0,2
w6,75.5,435.0,True,1.0,0.1,0.5,1.0,2.0,75.5,2.0,0.0,2
w6,75.60000000000001,552.0,True,1.0,0.1,0.5,1.0,2.0,75.60000000000001,2.0,0.0,2
w6,75.7,561.0,True,1.0,0.1,0.5,1.0,2.0,75.7,2.0,0.0,2
w6,75.8,537.0,True,1.0,0.1,0.5,1.0,2.0,75.8,2.0,0.0,2
w6,75.9,556.0,True,1.0,0.1,0.5,1.0,2.0,75.9,2.0,0.0,2
w6,76.0,556.0,True,1.0,0.1,0.5,1.0,2.0,76.0,2.0,0.0,2
w6,76.10000000000001,552.0,True,1.0,0.1,0.5,1.0,2.0,76.10000000000001,2.0,0.0,2
w6,76.2,423.0,True,1.0,0.1,0.5,1.0,2.0,76.2,2.0,0.0,2
w6,76.3,556.0,True,1.0,0.1,0.5,1.0,2.0,76.3,2.0,0.0,2
w6,76.4,562.0,True,1.0,0.1,0.5,1.0,2.0,76.4,2.0,0.0,2
w6,76.5,560.0,True,1.0,0.1,0.5,1.0,2.0,76.5,2.0,0.0,2
w6,76.60000000000001,-494.0,False,1.0,0.1,0.5,1.0,2.0,76.60000000000001,2.0,0.0,2
w6,76.7,-464.0,False,1.0,0.1,0.5,1.0,2.0,76.7,2.0,0.0,2
w6,76.80000000000001,-506.0,False,1.0,0.1,0.5,1.0,2.0,76.80000000000001,2.0,0.0,2
w6,76.9,439.0,True,1.0,0.1,0.5,1.0,2.0,76.9,2.0,0.0,2
w6,77.0,564.0,True,1.0,0.1,0.5,1.0,2.0,77.0,2.0,0.0,2
w6,77.10000000000001,545.0,True,1.0,0.1,0.5,1.0,2.0,77.10000000000001,2.0,0.0,2
w6,77.2,-640.0,False,1.0,0.1,0.5,1.0,2.0,77.2,2.0,0.0,2
w6,77.30000000000001,553.0,True,1.0,0.1,0.5,1.0,2.0,77.30000000000001,2.0,0.0,2
w6,77.4,291.0,True,1.0,0.1,0.5,1.0,2.0,77.4,2.0,0.0,2
w6,77.5,552.0,True,1.0,0.1,0.5,1.0,2.0,77.5,2.0,0.0,2
w6,77.60000000000001,562.0,True,1.0,0.1,0.5,1.0,2.0,77.60000000000001,2.0,0.0,2
w6,77.7,564.0,True,1.0,0.1,0.5,1.0,2.0,77.7,2.0,0.0,2
w6,77.80000000000001,561.0,True,1.0,0.1,0.5,1.0,2.0,77.80000000000001,2.0,0.0,2
w6,77.9,501.0,True,1.0,0.1,0.5,1.0,2.0,77.9,2.0,0.0,2
w6,78.0,485.0,True,1.0,0.1,0.5,1.0,2.0,78.0,2.0,0.0,2
w6,78.10000000000001,549.0,True,1.0,0.1,0.5,1.0,2.0,78.10000000000001,2.0,0.0,2
w6,78.2,562.0,True,1.0,0.1,0.5,1.0,2.0,78.2,2.0,0.0,2
w6,78.30000000000001,546.0,True,1.0,0.1,0.5,1.0,2.0,78.30000000000001,2.0,0.0,2
w6,78.4,562.0,True,1.0,0.1,0.5,1.0,2.0,78.4,2.0,0.0,2
w6,78.5,543.0,True,1.0,0.1,0.5,1.0,2.0,78.5,2.0,0.0,2
w6,78.60000000000001,539.0,True,1.0,0.1,0.5,1.0,2.0,78.60000000000001,2.0,0.0,2
w6,78.7,562.0,True,1.0,0.1,0.5,1.0,2.0,78.7,2.0,0.0,2
w6,78.80000000000001,553.0,True,1.0,0.1,0.5,1.0,2.0,78.80000000000001,2.0,0.0,2
w6,78.9,553.0,True,1.0,0.1,0.5,1.0,2.0,78.9,2.0,0.0,2
w6,79.0,564.0,True,1.0,0.1,0.5,1.0,2.0,79.0,2.0,0.0,2
w6,79.10000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,79.10000000000001,2.0,0.0,2
w6,79.2,562.0,True,1.0,0.1,0.5,1.0,2.0,79.2,2.0,0.0,2
w6,79.30000000000001,531.0,True,1.0,0.1,0.5,1.0,2.0,79.30000000000001,2.0,0.0,2
w6,79.4,562.0,True,1.0,0.1,0.5,1.0,2.0,79.4,2.0,0.0,2
w6,79.5,535.0,True,1.0,0.1,0.5,1.0,2.0,79.5,2.0,0.0,2
w6,79.60000000000001,561.0,True,1.0,0.1,0.5,1.0,2.0,79.60000000000001,2.0,0.0,2
w6,79.7,395.0,True,1.0,0.1,0.5,1.0,2.0,79.7,2.0,0.0,2
w6,79.80000000000001,362.0,True,1.0,0.1,0.5,1.0,2.0,79.80000000000001,2.0,0.0,2
w6,79.9,546.0,True,1.0,0.1,0.5,1.0,2.0,79.9,2.0,0.0,2
w6,80.0,423.0,True,1.0,0.1,0.5,1.0,2.0,80.0,2.0,0.0,2
w6,80.10000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,80.10000000000001,2.0,0.0,2
w6,80.2,557.0,True,1.0,0.1,0.5,1.0,2.0,80.2,2.0,0.0,2
w6,80.30000000000001,525.0,True,1.0,0.1,0.5,1.0,2.0,80.30000000000001,2.0,0.0,2
w6,80.4,505.0,True,1.0,0.1,0.5,1.0,2.0,80.4,2.0,0.0,2
w6,80.5,543.0,True,1.0,0.1,0.5,1.0,2.0,80.5,2.0,0.0,2
w6,80.60000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,80.60000000000001,2.0,0.0,2
w6,80.7,503.0,True,1.0,0.1,0.5,1.0,2.0,80.7,2.0,0.0,2
w6,80.80000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,80.80000000000001,2.0,0.0,2
w6,80.9,552.0,True,1.0,0.1,0.5,1.0,2.0,80.9,2.0,0.0,2
w6,81.0,445.0,True,1.0,0.1,0.5,1.0,2.0,81.0,2.0,0.0,2
w6,81.10000000000001,540.0,True,1.0,0.1,0.5,1.0,2.0,81.10000000000001,2.0,0.0,2
w6,81.2,453.0,True,1.0,0.1,0.5,1.0,2.0,81.2,2.0,0.0,2
w6,81.30000000000001,562.0,True,1.0,0.1,0.5,1.0,2.0,81.30000000000001,2.0,0.0,2
w6,81.4,549.0,True,1.0,0.1,0.5,1.0,2.0,81.4,2.0,0.0,2
w6,81.5,564.0,True,1.0,0.1,0.5,1.0,2.0,81.5,2.0,0.0,2
w6,81.60000000000001,533.0,True,1.0,0.1,0.5,1.0,2.0,81.60000000000001,2.0,0.0,2
w6,81.7,548.0,True,1.0,0.1,0.5,1.0,2.0,81.7,2.0,0.0,2
w6,81.80000000000001,493.0,True,1.0,0.1,0.5,1.0,2.0,81.80000000000001,2.0,0.0,2
w6,81.9,564.0,True,1.0,0.1,0.5,1.0,2.0,81.9,2.0,0.0,2
w6,82.0,543.0,True,1.0,0.1,0.5,1.0,2.0,82.0,2.0,0.0,2
w6,82.10000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,82.10000000000001,2.0,0.0,2
w6,82.2,564.0,True,1.0,0.1,0.5,1.0,2.0,82.2,2.0,0.0,2
w6,82.30000000000001,-464.0,False,1.0,0.1,0.5,1.0,2.0,82.30000000000001,2.0,0.0,2
w6,82.4,523.0,True,1.0,0.1,0.5,1.0,2.0,82.4,2.0,0.0,2
w6,82.5,560.0,True,1.0,0.1,0.5,1.0,2.0,82.5,2.0,0.0,2
w6,82.60000000000001,547.0,True,1.0,0.1,0.5,1.0,2.0,82.60000000000001,2.0,0.0,2
w6,82.7,517.0,True,1.0,0.1,0.5,1.0,2.0,82.7,2.0,0.0,2
w6,82.80000000000001,558.0,True,1.0,0.1,0.5,1.0,2.0,82.80000000000001,2.0,0.0,2
w6,82.9,544.0,True,1.0,0.1,0.5,1.0,2.0,82.9,2.0,0.0,2
w6,83.0,564.0,True,1.0,0.1,0.5,1.0,2.0,83.0,2.0,0.0,2
w6,83.10000000000001,451.0,True,1.0,0.1,0.5,1.0,2.0,83.10000000000001,2.0,0.0,2
w6,83.2,562.0,True,1.0,0.1,0.5,1.0,2.0,83.2,2.0,0.0,2
w6,83.30000000000001,525.0,True,1.0,0.1,0.5,1.0,2.0,83.30000000000001,2.0,0.0,2
w6,83.4,514.0,True,1.0,0.1,0.5,1.0,2.0,83.4,2.0,0.0,2
w6,83.5,562.0,True,1.0,0.1,0.5,1.0,2.0,83.5,2.0,0.0,2
w6,83.60000000000001,531.0,True,1.0,0.1,0.5,1.0,2.0,83.60000000000001,2.0,0.0,2
w6,83.7,-488.0,False,1.0,0.1,0.5,1.0,2.0,83.7,2.0,0.0,2
w6,83.80000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,83.80000000000001,2.0,0.0,2
w6,83.9,535.0,True,1.0,0.1,0.5,1.0,2.0,83.9,2.0,0.0,2
w6,84.0,556.0,True,1.0,0.1,0.5,1.0,2.0,84.0,2.0,0.0,2
w6,84.10000000000001,548.0,True,1.0,0.1,0.5,1.0,2.0,84.10000000000001,2.0,0.0,2
w6,84.2,544.0,True,1.0,0.1,0.5,1.0,2.0,84.2,2.0,0.0,2
w6,84.30000000000001,-468.0,False,1.0,0.1,0.5,1.0,2.0,84.30000000000001,2.0,0.0,2
w6,84.4,537.0,True,1.0,0.1,0.5,1.0,2.0,84.4,2.0,0.0,2
w6,84.5,531.0,True,1.0,0.1,0.5,1.0,2.0,84.5,2.0,0.0,2
w6,84.60000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,84.60000000000001,2.0,0.0,2
w6,84.7,543.0,True,1.0,0.1,0.5,1.0,2.0,84.7,2.0,0.0,2
w6,84.80000000000001,545.0,True,1.0,0.1,0.5,1.0,2.0,84.80000000000001,2.0,0.0,2
w6,84.9,397.0,True,1.0,0.1,0.5,1.0,2.0,84.9,2.0,0.0,2
w6,85.0,560.0,True,1.0,0.1,0.5,1.0,2.0,85.0,2.0,0.0,2
w6,85.10000000000001,509.0,True,1.0,0.1,0.5,1.0,2.0,85.10000000000001,2.0,0.0,2
w6,85.2,564.0,True,1.0,0.1,0.5,1.0,2.0,85.2,2.0,0.0,2
w6,85.30000000000001,551.0,True,1.0,0.1,0.5,1.0,2.0,85.30000000000001,2.0,0.0,2
w6,85.4,551.0,True,1.0,0.1,0.5,1.0,2.0,85.4,2.0,0.0,2
w6,85.5,-468.0,False,1.0,0.1,0.5,1.0,2.0,85.5,2.0,0.0,2
w6,85.60000000000001,543.0,True,1.0,0.1,0.5,1.0,2.0,85.60000000000001,2.0,0.0,2
w6,85.7,564.0,True,1.0,0.1,0.5,1.0,2.0,85.7,2.0,0.0,2
w6,85.80000000000001,543.0,True,1.0,0.1,0.5,1.0,2.0,85.80000000000001,2.0,0.0,2
w6,85.9,-464.0,False,1.0,0.1,0.5,1.0,2.0,85.9,2.0,0.0,2
w6,86.0,562.0,True,1.0,0.1,0.5,1.0,2.0,86.0,2.0,0.0,2
w6,86.10000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,86.10000000000001,2.0,0.0,2
w6,86.2,545.0,True,1.0,0.1,0.5,1.0,2.0,86.2,2.0,0.0,2
w6,86.30000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,86.30000000000001,2.0,0.0,2
w6,86.4,560.0,True,1.0,0.1,0.5,1.0,2.0,86.4,2.0,0.0,2
w6,86.5,543.0,True,1.0,0.1,0.5,1.0,2.0,86.5,2.0,0.0,2
w6,86.60000000000001,529.0,True,1.0,0.1,0.5,1.0,2.0,86.60000000000001,2.0,0.0,2
w6,86.7,515.0,True,1.0,0.1,0.5,1.0,2.0,86.7,2.0,0.0,2
w6,86.80000000000001,499.0,True,1.0,0.1,0.5,1.0,2.0,86.80000000000001,2.0,0.0,2
w6,86.9,564.0,True,1.0,0.1,0.5,1.0,2.0,86.9,2.0,0.0,2
w6,87.0,564.0,True,1.0,0.1,0.5,1.0,2.0,87.0,2.0,0.0,2
w6,87.10000000000001,-458.0,False,1.0,0.1,0.5,1.0,2.0,87.10000000000001,2.0,0.0,2
w6,87.2,564.0,True,1.0,0.1,0.5,1.0,2.0,87.2,2.0,0.0,2
w6,87.30000000000001,505.0,True,1.0,0.1,0.5,1.0,2.0,87.30000000000001,2.0,0.0,2
w6,87.4,560.0,True,1.0,0.1,0.5,1.0,2.0,87.4,2.0,0.0,2
w6,87.5,543.0,True,1.0,0.1,0.5,1.0,2.0,87.5,2.0,0.0,2
w6,87.60000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,87.60000000000001,2.0,0.0,2
w6,87.7,543.0,True,1.0,0.1,0.5,1.0,2.0,87.7,2.0,0.0,2
w6,87.80000000000001,556.0,True,1.0,0.1,0.5,1.0,2.0,87.80000000000001,2.0,0.0,2
w6,87.9,556.0,True,1.0,0.1,0.5,1.0,2.0,87.9,2.0,0.0,2
w6,88.0,561.0,True,1.0,0.1,0.5,1.0,2.0,88.0,2.0,0.0,2
w6,88.10000000000001,536.0,True,1.0,0.1,0.5,1.0,2.0,88.10000000000001,2.0,0.0,2
w6,88.2,341.0,True,1.0,0.1,0.5,1.0,2.0,88.2,2.0,0.0,2
w6,88.30000000000001,562.0,True,1.0,0.1,0.5,1.0,2.0,88.30000000000001,2.0,0.0,2
w6,88.4,531.0,True,1.0,0.1,0.5,1.0,2.0,88.4,2.0,0.0,2
w6,88.5,524.0,True,1.0,0.1,0.5,1.0,2.0,88.5,2.0,0.0,2
w6,88.60000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,88.60000000000001,2.0,0.0,2
w6,88.7,564.0,True,1.0,0.1,0.5,1.0,2.0,88.7,2.0,0.0,2
w6,88.80000000000001,545.0,True,1.0,0.1,0.5,1.0,2.0,88.80000000000001,2.0,0.0,2
w6,88.9,427.0,True,1.0,0.1,0.5,1.0,2.0,88.9,2.0,0.0,2
w6,89.0,515.0,True,1.0,0.1,0.5,1.0,2.0,89.0,2.0,0.0,2
w6,89.10000000000001,-462.0,False,1.0,0.1,0.5,1.0,2.0,89.10000000000001,2.0,0.0,2
w6,89.2,-496.0,False,1.0,0.1,0.5,1.0,2.0,89.2,2.0,0.0,2
w6,89.30000000000001,-494.0,False,1.0,0.1,0.5,1.0,2.0,89.30000000000001,2.0,0.0,2
w6,89.4,558.0,True,1.0,0.1,0.5,1.0,2.0,89.4,2.0,0.0,2
w6,89.5,540.0,True,1.0,0.1,0.5,1.0,2.0,89.5,2.0,0.0,2
w6,89.60000000000001,549.0,True,1.0,0.1,0.5,1.0,2.0,89.60000000000001,2.0,0.0,2
w6,89.7,539.0,True,1.0,0.1,0.5,1.0,2.0,89.7,2.0,0.0,2
w6,89.80000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,89.80000000000001,2.0,0.0,2
w6,89.9,539.0,True,1.0,0.1,0.5,1.0,2.0,89.9,2.0,0.0,2
w6,90.0,556.0,True,1.0,0.1,0.5,1.0,2.0,90.0,2.0,0.0,2
w6,90.10000000000001,556.0,True,1.0,0.1,0.5,1.0,2.0,90.10000000000001,2.0,0.0,2
w6,90.2,549.0,True,1.0,0.1,0.5,1.0,2.0,90.2,2.0,0.0,2
w6,90.30000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,90.30000000000001,2.0,0.0,2
w6,90.4,564.0,True,1.0,0.1,0.5,1.0,2.0,90.4,2.0,0.0,2
w6,90.5,537.0,True,1.0,0.1,0.5,1.0,2.0,90.5,2.0,0.0,2
w6,90.60000000000001,527.0,True,1.0,0.1,0.5,1.0,2.0,90.60000000000001,2.0,0.0,2
w6,90.7,377.0,True,1.0,0.1,0.5,1.0,2.0,90.7,2.0,0.0,2
w6,90.80000000000001,436.0,True,1.0,0.1,0.5,1.0,2.0,90.80000000000001,2.0,0.0,2
w6,90.9,560.0,True,1.0,0.1,0.5,1.0,2.0,90.9,2.0,0.0,2
w6,91.0,493.0,True,1.0,0.1,0.5,1.0,2.0,91.0,2.0,0.0,2
w6,91.10000000000001,459.0,True,1.0,0.1,0.5,1.0,2.0,91.10000000000001,2.0,0.0,2
w6,91.2,-500.0,False,1.0,0.1,0.5,1.0,2.0,91.2,2.0,0.0,2
w6,91.30000000000001,562.0,True,1.0,0.1,0.5,1.0,2.0,91.30000000000001,2.0,0.0,2
w6,91.4,536.0,True,1.0,0.1,0.5,1.0,2.0,91.4,2.0,0.0,2
w6,91.5,543.0,True,1.0,0.1,0.5,1.0,2.0,91.5,2.0,0.0,2
w6,91.60000000000001,560.0,True,1.0,0.1,0.5,1.0,2.0,91.60000000000001,2.0,0.0,2
w6,91.7,560.0,True,1.0,0.1,0.5,1.0,2.0,91.7,2.0,0.0,2
w6,91.80000000000001,-496.0,False,1.0,0.1,0.5,1.0,2.0,91.80000000000001,2.0,0.0,2
w6,91.9,535.0,True,1.0,0.1,0.5,1.0,2.0,91.9,2.0,0.0,2
w6,92.0,527.0,True,1.0,0.1,0.5,1.0,2.0,92.0,2.0,0.0,2
w6,92.10000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,92.10000000000001,2.0,0.0,2
w6,92.2,564.0,True,1.0,0.1,0.5,1.0,2.0,92.2,2.0,0.0,2
w6,92.30000000000001,531.0,True,1.0,0.1,0.5,1.0,2.0,92.30000000000001,2.0,0.0,2
w6,92.4,495.0,True,1.0,0.1,0.5,1.0,2.0,92.4,2.0,0.0,2
w6,92.5,562.0,True,1.0,0.1,0.5,1.0,2.0,92.5,2.0,0.0,2
w6,92.60000000000001,507.0,True,1.0,0.1,0.5,1.0,2.0,92.60000000000001,2.0,0.0,2
w6,92.7,544.0,True,1.0,0.1,0.5,1.0,2.0,92.7,2.0,0.0,2
w6,92.80000000000001,553.0,True,1.0,0.1,0.5,1.0,2.0,92.80000000000001,2.0,0.0,2
w6,92.9,548.0,True,1.0,0.1,0.5,1.0,2.0,92.9,2.0,0.0,2
w6,93.0,562.0,True,1.0,0.1,0.5,1.0,2.0,93.0,2.0,0.0,2
w6,93.10000000000001,-518.0,False,1.0,0.1,0.5,1.0,2.0,93.10000000000001,2.0,0.0,2
w6,93.2,560.0,True,1.0,0.1,0.5,1.0,2.0,93.2,2.0,0.0,2
w6,93.30000000000001,564.0,True,1.0,0.1,0.5,1.0,2.0,93.30000000000001,2.0,0.0,2
w6,93.4,507.0,True,1.0,0.1,0.5,1.0,2.0,93.4,2.0,0.0,2
w6,93.5,560.0,True,1.0,0.1,0.5,1.0,2.0,93.5,2.0,0.0,2
w6,93.60000000000001,552.0,True,1.0,0.1,0.5,1.0,2.0,93.60000000000001,2.0,0.0,2
w6,93.7,548.0,True,1.0,0.1,0.5,1.0,2.0,93.7,2.0,0.0,2
w6,93.80000000000001,561.0,True,1.0,0.1,0.5,1.0,2.0,93.80000000000001,2.0,0.0,2
w6,93.9,556.0,True,1.0,0.1,0.5,1.0,2.0,93.9,2.0,0.0,2
w6,94.0,562.0,True,1.0,0.1,0.5,1.0,2.0,94.0,2.0,0.0,2
w6,94.10000000000001,541.0,True,1.0,0.1,0.5,1.0,2.0,94.10000000000001,2.0,0.0,2
w6,94.2,540.0,True,1.0,0.1,0.5,1.0,2.0,94.2,2.0,0.0,2
w6,94.30000000000001,534.0,True,1.0,0.1,0.5,1.0,2.0,94.30000000000001,2.0,0.0,2
