trial,score,win,w1,w2,w3,w4,w5,w6,w7,w8,GAP
75,-492.0,False,1.9034980394687917,0.38341183556551506,1.0635423660268388,3.5601153754110215,3.8260876295345287,257.6026928163469,1.383799286571608,1.6857879568229361,4
76,550.0,True,3.8480834539688633,0.10855404196090784,0.9386854280777748,0.18429309957722462,4.037200770916373,471.45455365573787,3.003256312962732,0.16995980726570958,2
77,487.0,True,0.5211101145128866,0.33887907737366946,0.10552340704237406,4.587053323238282,0.7643144398915797,189.74907547679575,4.6968836212360845,1.4417920144666423,2
78,485.0,True,4.070750425330688,0.35934579905033953,1.7400161236423697,1.533736534424421,1.612141666301194,336.74124833959723,1.6931918319275208,1.3700479412524844,3
79,449.0,True,1.1576107539997293,0.3931767991726944,0.8188575450582833,3.1118165647342515,1.9057227578824305,86.89544040221975,1.17059930771021,1.471980118093284,3
80,-502.0,False,2.7889031837699783,0.3703990368240417,1.3788845771360267,2.7572121202535955,0.2900757678810678,137.72795720946263,0.748138231476444,1.7761842123559661,4
81,-492.0,False,1.5598738040076088,0.47567886885382965,1.3053473036559327,0.8477654271070995,3.593887068492765,440.13579195826554,4.215627489661047,1.028974015988278,1
82,558.0,True,2.24189539986049,0.4043738409368615,1.5808823124841256,4.896751627956787,1.1862791042224146,344.747511919155,4.190074161510953,0.26349716409918145,2
83,508.0,True,4.763793365802438,0.3298473164348723,0.5986705333392395,1.9470204014754295,4.783484783677739,47.67085334627896,3.753259668377024,1.1248766511561854,3
84,-452.0,False,4.909982779910067,0.29910747233723617,1.5722034910322407,3.6100027946985054,0.023014038960034733,127.298913654039,1.8962023868884708,1.4921294644236942,1
85,496.0,True,4.004204942281843,0.20474937678209987,0.9852763459411629,1.402404979727348,0.308547504316779,244.15599433977349,4.447182128110728,0.1457893102723964,3
86,562.0,True,0.704700540660928,0.44037174404200646,0.1745249388304444,0.9166369257442419,3.4677461280201904,135.8710366823792,3.4948842464896512,0.7376897416940671,1
87,-510.0,False,1.543778604232355,0.2581306902649014,0.6090951847347414,3.967547022647164,4.578683608110897,499.5034705078352,3.8182764162875578,1.8259555909801743,4
88,552.0,True,4.590447323442961,0.46085886229605877,0.9394562838182854,0.30578267301532125,2.368052654590487,5.414104895730853,4.730701724614419,1.1857696693826665,2
89,560.0,True,3.1086598017741416,0.1693597090022123,0.9348905913064363,2.9259984734700395,1.2922362565367684,107.70093612351128,1.1657718785156441,0.30486557832751693,2
90,465.0,True,3.0695681734104245,0.08368353862326094,1.7569445873466802,1.5430810749192232,1.9075178905887202,153.8546894028962,1.1635533126784459,1.642454741177595,2
91,550.0,True,2.7789303326512282,0.02344848164664981,1.637048848177064,0.8784097088670106,0.3126583746913081,394.63199657761055,0.8364623824369788,1.4866192592268974,3
92,504.0,True,0.830413648374817,0.13252735448031067,1.9930605123152232,4.935816477839661,4.372643599790048,287.0329811135677,2.508610518913054,0.09079584999395895,3
93,564.0,True,4.817619659718623,0.009740898545331278,0.7655725588292581,3.5984311766267085,4.955949653980712,296.99677630058744,4.159365633229725,1.2826417330868694,1
94,-504.0,False,1.616401418827897,0.1000178577542063,1.7932839378254763,0.5375258452298914,4.665700496283743,229.83537440966117,3.65345354060149,0.6654952696229135,4
95,530.0,True,2.239973883869789,0.037614791021513494,1.473171214243364,4.11349108162563,1.0769560187775107,86.316322362473,2.0806839133957133,1.5958595359010719,3
96,549.0,True,4.780381276041161,0.2527733741252085,0.4797204817351517,3.7722236232143427,4.801943202231658,384.84624213276226,0.17955470486860914,0.3272540962822905,2
97,385.0,True,0.7216450732475188,0.3471148309610274,1.0170301133783686,2.119911516095124,1.0903838483510464,155.0605712586941,4.669299589082372,0.8986931757972583,1
98,476.0,True,3.2867358210101933,0.33973435771742827,1.8100738574747428,0.27593517759116837,0.4667376803940193,496.5022188329114,0.6726083453754111,0.8710662313654347,3
99,564.0,True,2.9129922214713404,0.09489801271054643,1.534013246665327,1.0340262818235075,3.566529833807779,300.11032119066357,3.7491804632406316,0.09011040456733244,2
100,-492.0,False,4.392241474895558,0.10175711012840277,0.06543980501269386,3.912686947335681,3.6973875470491335,8.018532703993664,0.20112797472378152,0.7035776344281028,4
101,-494.0,False,0.8464249499035342,0.14165202944779232,0.9235285584693578,4.903460447650895,2.0875124534244116,369.72509471399457,1.5656812906533872,1.3379102864570058,4
102,537.0,True,1.2924613460324075,0.048923463144034174,0.4068572755552484,3.4839444954082777,1.8307653548516996,200.9451194028997,1.5406896203139424,0.016998244013733066,2
103,564.0,True,2.3805299223290364,0.3962199439055166,0.9918865064075231,2.411347408949292,4.177792646204109,204.17309922461828,1.4153426085464433,1.86790878387985,1
104,-516.0,False,3.9216859552275247,0.46905627610125894,0.9914886331993582,2.126014026726155,4.112274531814101,437.7761973489269,0.7488815435168733,1.5289055466319559,4
105,488.0,True,3.6662467478044487,0.29444943403277735,1.1079557420630597,1.9537097619863038,2.3656009006132055,295.8259287034152,1.6337226536673521,0.36318557656902417,2
106,564.0,True,4.47393577005152,0.19987248633858412,1.009981358743918,2.363498625884049,1.4824812981803925,361.5254413946284,4.907276688531875,0.005593883919053466,1
107,532.0,True,2.948959399634629,0.0029907950883230616,1.0227354549671297,1.7257047377949697,0.49074652610438974,221.76453241862615,0.749106593540162,1.205561504067999,3
108,545.0,True,4.111311002946122,0.07369261134600069,1.0100934269747368,4.0620273146149986,3.089145173722537,494.8601381298835,4.304310892360002,1.0086661147083775,1
109,536.0,True,3.8295841836808813,0.29063696324535987,1.5452584043616902,4.318533279901475,2.7202762613729985,191.00574382488227,1.823266145721495,1.3382092083144277,3
110,409.0,True,0.7928649899019591,0.17923384965910666,1.1812235721377715,1.4845516158896692,4.995891398149448,101.36310896511458,1.719939025438364,0.15165229161267568,2
111,-500.0,False,3.7306216912775305,0.1096640254097559,0.7291167854547635,3.481966058694577,1.303780597175318,228.56229883451724,1.4520935834876854,1.202262260284242,4
112,535.0,True,1.9657826811978056,0.49153442199895786,1.8159589839609749,4.56370221275518,4.313860603947845,469.21710367578976,2.173134724559307,0.1268996039060062,4
113,530.0,True,0.670968831305927,0.24921403528378494,1.7675154224782403,1.9380745789679148,3.8695718943220205,493.6084494518237,3.303002703863893,0.8493182931685117,3
114,529.0,True,1.1455891946406405,0.11800772757507327,0.5885247733473986,3.7934273537196432,2.2483546966432333,387.89648291338557,2.3557523523098594,1.3738820126764095,2
115,-514.0,False,2.1392171223987915,0.16580640994807166,1.170724475651166,3.180672038203041,1.3499749903163711,135.40186532287314,4.093500727110905,1.5700646891163113,4
116,556.0,True,1.1862013821165713,0.2848248269334588,0.07733374579699448,1.4562025948361397,2.248253021445591,273.98810680217974,2.70714818558939,0.14696022930078545,2
